date,weekday,hour,weather,is_weekend,event,has_event,holiday,covers,total_sales,top_dish,dish_orders
2025-01-27,monday,18,clear,false,none,false,false,10,570,caesar_salad,2
2025-01-27,monday,19,clear,false,none,false,false,11,429,caesar_salad,1
2025-01-27,monday,20,clear,false,none,false,false,10,430,beef_burger,3
2025-01-27,monday,21,clear,false,none,false,false,5,260,veggie_pasta,1
2025-01-27,monday,22,clear,false,none,false,false,2,98,salmon_bowl,1
2025-01-27,monday,23,clear,false,none,false,false,1,42,roast_chicken,1
2025-01-28,tuesday,10,cold,false,none,false,false,2,100,veggie_pasta,1
2025-01-28,tuesday,11,cold,false,none,false,false,3,114,caesar_salad,1
2025-01-28,tuesday,12,cold,false,none,false,false,8,440,beef_burger,1
2025-01-28,tuesday,13,cold,false,none,false,false,9,396,salmon_bowl,2
2025-01-28,tuesday,14,cold,false,none,false,false,4,212,caesar_salad,1
2025-01-28,tuesday,15,cold,false,none,false,false,2,86,roast_chicken,1
2025-01-28,tuesday,16,cold,false,none,false,false,3,144,roast_chicken,1
2025-01-28,tuesday,17,cold,false,none,false,false,6,282,veggie_pasta,1
2025-01-28,tuesday,18,cold,false,none,false,false,11,638,salmon_bowl,2
2025-01-28,tuesday,19,cold,false,none,false,false,11,484,roast_chicken,3
2025-01-28,tuesday,20,cold,false,none,false,false,9,441,veggie_pasta,2
2025-01-28,tuesday,21,cold,false,none,false,false,6,330,salmon_bowl,1
2025-01-28,tuesday,22,cold,false,none,false,false,3,150,roast_chicken,1
2025-01-28,tuesday,23,cold,false,none,false,false,1,51,veggie_pasta,1
2025-01-29,wednesday,10,clear,false,festival,true,false,4,196,salmon_bowl,1
2025-01-29,wednesday,11,clear,false,festival,true,false,7,392,veggie_pasta,1
2025-01-29,wednesday,12,clear,false,festival,true,false,17,663,beef_burger,4
2025-01-29,wednesday,13,clear,false,festival,true,false,14,602,beef_burger,3
2025-01-29,wednesday,14,clear,false,festival,true,false,9,486,beef_burger,2
2025-01-29,wednesday,15,clear,false,festival,true,false,6,348,roast_chicken,2
2025-01-29,wednesday,16,clear,false,festival,true,false,5,285,veggie_pasta,1
2025-01-29,wednesday,17,clear,false,festival,true,false,11,616,roast_chicken,2
2025-01-29,wednesday,18,clear,false,festival,true,false,19,1083,salmon_bowl,3
2025-01-29,wednesday,19,clear,false,festival,true,false,24,912,roast_chicken,5
2025-01-29,wednesday,20,clear,false,festival,true,false,20,920,salmon_bowl,4
2025-01-29,wednesday,21,clear,false,festival,true,false,12,696,beef_burger,2
2025-01-29,wednesday,22,clear,false,festival,true,false,5,290,veggie_pasta,1
2025-01-29,wednesday,23,clear,false,festival,true,false,1,50,salmon_bowl,1
2025-01-30,thursday,10,clear,false,none,false,false,3,171,roast_chicken,1
2025-01-30,thursday,11,clear,false,none,false,false,5,245,beef_burger,1
2025-01-30,thursday,12,clear,false,none,false,false,10,550,beef_burger,2
2025-01-30,thursday,13,clear,false,none,false,false,10,520,roast_chicken,2
2025-01-30,thursday,14,clear,false,none,false,false,6,300,beef_burger,2
2025-01-30,thursday,15,clear,false,none,false,false,4,172,caesar_salad,1
2025-01-30,thursday,16,clear,false,none,false,false,5,220,salmon_bowl,1
2025-01-30,thursday,17,clear,false,none,false,false,8,424,veggie_pasta,2
2025-01-30,thursday,18,clear,false,none,false,false,13,650,roast_chicken,3
2025-01-30,thursday,19,clear,false,none,false,false,18,882,roast_chicken,4
2025-01-30,thursday,20,clear,false,none,false,false,12,696,veggie_pasta,3
2025-01-30,thursday,21,clear,false,none,false,false,7,287,roast_chicken,2
2025-01-30,thursday,22,clear,false,none,false,false,3,150,salmon_bowl,1
2025-01-30,thursday,23,clear,false,none,false,false,1,44,veggie_pasta,1
2025-01-31,friday,10,clear,true,none,false,false,3,171,salmon_bowl,1
2025-01-31,friday,11,clear,true,none,false,false,5,250,caesar_salad,1
2025-01-31,friday,12,clear,true,none,false,false,16,784,veggie_pasta,4
2025-01-31,friday,13,clear,true,none,false,false,12,648,veggie_pasta,2
2025-01-31,friday,14,clear,true,none,false,false,7,371,salmon_bowl,1
2025-01-31,friday,15,clear,true,none,false,false,4,168,caesar_salad,1
2025-01-31,friday,16,clear,true,none,false,false,6,342,roast_chicken,2
2025-01-31,friday,17,clear,true,none,false,false,10,540,beef_burger,2
2025-01-31,friday,18,clear,true,none,false,false,18,684,beef_burger,4
2025-01-31,friday,19,clear,true,none,false,false,21,1176,caesar_salad,3
2025-01-31,friday,20,clear,true,none,false,false,19,1102,caesar_salad,2
2025-01-31,friday,21,clear,true,none,false,false,10,560,caesar_salad,2
2025-01-31,friday,22,clear,true,none,false,false,4,172,veggie_pasta,1
2025-01-31,friday,23,clear,true,none,false,false,1,50,salmon_bowl,1
2025-02-01,saturday,10,rain,true,none,false,false,3,144,roast_chicken,1
2025-02-01,saturday,11,rain,true,none,false,false,5,270,roast_chicken,1
2025-02-01,saturday,12,rain,true,none,false,false,14,546,caesar_salad,2
2025-02-01,saturday,13,rain,true,none,false,false,12,636,veggie_pasta,2
2025-02-01,saturday,14,rain,true,none,false,false,7,385,roast_chicken,2
2025-02-01,saturday,15,rain,true,none,false,false,4,232,salmon_bowl,1
2025-02-01,saturday,16,rain,true,none,false,false,4,180,veggie_pasta,1
2025-02-01,saturday,17,rain,true,none,false,false,8,376,caesar_salad,1
2025-02-01,saturday,18,rain,true,none,false,false,16,848,salmon_bowl,3
2025-02-01,saturday,19,rain,true,none,false,false,17,782,caesar_salad,2
2025-02-01,saturday,20,rain,true,none,false,false,15,750,veggie_pasta,3
2025-02-01,saturday,21,rain,true,none,false,false,10,470,salmon_bowl,1
2025-02-01,saturday,22,rain,true,none,false,false,4,208,roast_chicken,1
2025-02-01,saturday,23,rain,true,none,false,false,1,55,roast_chicken,1
2025-02-02,sunday,10,rain,true,none,false,false,2,78,roast_chicken,1
2025-02-02,sunday,11,rain,true,none,false,false,3,117,veggie_pasta,1
2025-02-02,sunday,12,rain,true,none,false,false,8,336,beef_burger,1
2025-02-02,sunday,13,rain,true,none,false,false,8,408,caesar_salad,1
2025-02-02,sunday,14,rain,true,none,false,false,5,290,beef_burger,1
2025-02-02,sunday,15,rain,true,none,false,false,3,174,beef_burger,1
2025-02-02,sunday,16,rain,true,none,false,false,3,135,veggie_pasta,1
2025-02-02,sunday,17,rain,true,none,false,false,6,258,caesar_salad,1
2025-02-02,sunday,18,rain,true,none,false,false,10,390,caesar_salad,2
2025-02-02,sunday,19,rain,true,none,false,false,11,517,veggie_pasta,3
2025-02-02,sunday,20,rain,true,none,false,false,8,328,veggie_pasta,2
2025-02-02,sunday,21,rain,true,none,false,false,5,290,beef_burger,1
2025-02-02,sunday,22,rain,true,none,false,false,2,108,caesar_salad,1
2025-02-02,sunday,23,rain,true,none,false,false,1,43,roast_chicken,1
2025-02-03,monday,10,rain,false,none,false,false,1,44,beef_burger,1
2025-02-03,monday,11,rain,false,none,false,false,2,102,caesar_salad,1
2025-02-03,monday,12,rain,false,none,false,false,5,215,veggie_pasta,1
2025-02-03,monday,13,rain,false,none,false,false,5,190,caesar_salad,1
2025-02-03,monday,14,rain,false,none,false,false,3,144,salmon_bowl,1
2025-02-03,monday,15,rain,false,none,false,false,2,116,roast_chicken,1
2025-02-03,monday,16,rain,false,none,false,false,2,104,veggie_pasta,1
2025-02-03,monday,17,rain,false,none,false,false,4,188,veggie_pasta,1
2025-02-03,monday,18,rain,false,none,false,false,7,343,caesar_salad,1
2025-02-03,monday,19,rain,false,none,false,false,7,294,roast_chicken,2
2025-02-03,monday,20,rain,false,none,false,false,7,385,beef_burger,2
2025-02-03,monday,21,rain,false,none,false,false,4,176,salmon_bowl,1
2025-02-03,monday,22,rain,false,none,false,false,2,80,veggie_pasta,1
2025-02-03,monday,23,rain,false,none,false,false,1,56,beef_burger,1
2025-02-04,tuesday,10,hot,false,sports,true,false,2,108,roast_chicken,1
2025-02-04,tuesday,11,hot,false,sports,true,false,4,212,salmon_bowl,1
2025-02-04,tuesday,12,hot,false,sports,true,false,9,468,salmon_bowl,1
2025-02-04,tuesday,13,hot,false,sports,true,false,9,495,veggie_pasta,2
2025-02-04,tuesday,14,hot,false,sports,true,false,6,300,salmon_bowl,1
2025-02-04,tuesday,15,hot,false,sports,true,false,3,120,roast_chicken,1
2025-02-04,tuesday,16,hot,false,sports,true,false,3,117,roast_chicken,1
2025-02-04,tuesday,17,hot,false,sports,true,false,6,234,caesar_salad,1
2025-02-04,tuesday,18,hot,false,sports,true,false,10,580,roast_chicken,3
2025-02-04,tuesday,19,hot,false,sports,true,false,14,700,beef_burger,3
2025-02-04,tuesday,20,hot,false,sports,true,false,12,480,beef_burger,3
2025-02-04,tuesday,21,hot,false,sports,true,false,7,406,veggie_pasta,2
2025-02-04,tuesday,22,hot,false,sports,true,false,2,100,caesar_salad,1
2025-02-04,tuesday,23,hot,false,sports,true,false,1,38,roast_chicken,1
2025-02-05,wednesday,10,cold,false,none,false,false,2,90,beef_burger,1
2025-02-05,wednesday,11,cold,false,none,false,false,3,123,beef_burger,1
2025-02-05,wednesday,12,cold,false,none,false,false,9,342,veggie_pasta,2
2025-02-05,wednesday,13,cold,false,none,false,false,7,364,veggie_pasta,1
2025-02-05,wednesday,14,cold,false,none,false,false,5,195,roast_chicken,1
2025-02-05,wednesday,15,cold,false,none,false,false,3,117,roast_chicken,1
2025-02-05,wednesday,16,cold,false,none,false,false,4,224,roast_chicken,1
2025-02-05,wednesday,17,cold,false,none,false,false,6,288,veggie_pasta,1
2025-02-05,wednesday,18,cold,false,none,false,false,11,594,caesar_salad,1
2025-02-05,wednesday,19,cold,false,none,false,false,11,616,roast_chicken,3
2025-02-05,wednesday,20,cold,false,none,false,false,11,561,veggie_pasta,2
2025-02-05,wednesday,21,cold,false,none,false,false,5,290,beef_burger,1
2025-02-05,wednesday,22,cold,false,none,false,false,3,153,beef_burger,1
2025-02-05,wednesday,23,cold,false,none,false,false,1,55,roast_chicken,1
2025-02-06,thursday,10,hot,false,none,false,false,3,165,caesar_salad,1
2025-02-06,thursday,11,hot,false,none,false,false,4,200,veggie_pasta,1
2025-02-06,thursday,12,hot,false,none,false,false,9,468,veggie_pasta,2
2025-02-06,thursday,13,hot,false,none,false,false,8,352,salmon_bowl,1
2025-02-06,thursday,14,hot,false,none,false,false,5,195,veggie_pasta,1
2025-02-06,thursday,15,hot,false,none,false,false,3,165,salmon_bowl,1
2025-02-06,thursday,16,hot,false,none,false,false,3,141,caesar_salad,1
2025-02-06,thursday,17,hot,false,none,false,false,6,246,caesar_salad,1
2025-02-06,thursday,18,hot,false,none,false,false,12,684,caesar_salad,2
2025-02-06,thursday,19,hot,false,none,false,false,13,624,roast_chicken,4
2025-02-06,thursday,20,hot,false,none,false,false,11,539,veggie_pasta,2
2025-02-06,thursday,21,hot,false,none,false,false,7,364,caesar_salad,1
2025-02-06,thursday,22,hot,false,none,false,false,3,144,beef_burger,1
2025-02-06,thursday,23,hot,false,none,false,false,1,56,beef_burger,1
2025-02-07,friday,10,storm,true,none,false,false,2,94,salmon_bowl,1
2025-02-07,friday,11,storm,true,none,false,false,3,135,beef_burger,1
2025-02-07,friday,12,storm,true,none,false,false,8,368,salmon_bowl,2
2025-02-07,friday,13,storm,true,none,false,false,7,371,salmon_bowl,1
2025-02-07,friday,14,storm,true,none,false,false,4,168,beef_burger,1
2025-02-07,friday,15,storm,true,none,false,false,2,110,caesar_salad,1
2025-02-07,friday,16,storm,true,none,false,false,3,120,veggie_pasta,1
2025-02-07,friday,17,storm,true,none,false,false,5,255,salmon_bowl,1
2025-02-07,friday,18,storm,true,none,false,false,9,378,roast_chicken,2
2025-02-07,friday,19,storm,true,none,false,false,11,627,beef_burger,3
2025-02-07,friday,20,storm,true,none,false,false,10,530,caesar_salad,1
2025-02-07,friday,21,storm,true,none,false,false,5,190,beef_burger,1
2025-02-07,friday,22,storm,true,none,false,false,2,76,caesar_salad,1
2025-02-07,friday,23,storm,true,none,false,false,1,43,beef_burger,1
2025-02-08,saturday,10,clear,true,none,false,false,3,138,salmon_bowl,1
2025-02-08,saturday,11,clear,true,none,false,false,5,260,caesar_salad,1
2025-02-08,saturday,12,clear,true,none,false,false,16,640,roast_chicken,4
2025-02-08,saturday,13,clear,true,none,false,false,15,600,salmon_bowl,2
2025-02-08,saturday,14,clear,true,none,false,false,8,464,beef_burger,1
2025-02-08,saturday,15,clear,true,none,false,false,4,204,veggie_pasta,1
2025-02-08,saturday,16,clear,true,none,false,false,5,205,caesar_salad,1
2025-02-08,saturday,17,clear,true,none,false,false,12,672,roast_chicken,3
2025-02-08,saturday,18,clear,true,none,false,false,15,690,roast_chicken,5
2025-02-08,saturday,19,clear,true,none,false,false,21,1008,roast_chicken,4
2025-02-08,saturday,20,clear,true,none,false,false,16,800,roast_chicken,5
2025-02-08,saturday,21,clear,true,none,false,false,10,560,veggie_pasta,2
2025-02-08,saturday,22,clear,true,none,false,false,4,192,caesar_salad,1
2025-02-08,saturday,23,clear,true,none,false,false,1,40,salmon_bowl,1
2025-02-09,sunday,10,cold,true,none,false,false,3,171,beef_burger,1
2025-02-09,sunday,11,cold,true,none,false,false,4,152,salmon_bowl,1
2025-02-09,sunday,12,cold,true,none,false,false,11,495,beef_burger,2
2025-02-09,sunday,13,cold,true,none,false,false,10,560,beef_burger,2
2025-02-09,sunday,14,cold,true,none,false,false,5,225,veggie_pasta,1
2025-02-09,sunday,15,cold,true,none,false,false,3,174,roast_chicken,1
2025-02-09,sunday,16,cold,true,none,false,false,4,160,beef_burger,1
2025-02-09,sunday,17,cold,true,none,false,false,7,322,beef_burger,1
2025-02-09,sunday,18,cold,true,none,false,false,10,550,beef_burger,2
2025-02-09,sunday,19,cold,true,none,false,false,14,686,roast_chicken,4
2025-02-09,sunday,20,cold,true,none,false,false,12,600,salmon_bowl,2
2025-02-09,sunday,21,cold,true,none,false,false,7,385,salmon_bowl,1
2025-02-09,sunday,22,cold,true,none,false,false,3,129,veggie_pasta,1
2025-02-09,sunday,23,cold,true,none,false,false,1,46,beef_burger,1
2025-02-10,monday,10,clear,false,none,false,false,2,92,roast_chicken,1
2025-02-10,monday,11,clear,false,none,false,false,3,171,veggie_pasta,1
2025-02-10,monday,12,clear,false,none,false,false,7,350,beef_burger,1
2025-02-10,monday,13,clear,false,none,false,false,7,336,salmon_bowl,1
2025-02-10,monday,14,clear,false,none,false,false,4,232,salmon_bowl,1
2025-02-10,monday,15,clear,false,none,false,false,2,88,beef_burger,1
2025-02-10,monday,16,clear,false,none,false,false,3,144,beef_burger,1
2025-02-10,monday,17,clear,false,none,false,false,6,336,veggie_pasta,1
2025-02-10,monday,18,clear,false,none,false,false,9,450,beef_burger,2
2025-02-10,monday,19,clear,false,none,false,false,12,660,roast_chicken,3
2025-02-10,monday,20,clear,false,none,false,false,10,520,roast_chicken,3
2025-02-10,monday,21,clear,false,none,false,false,5,200,salmon_bowl,1
2025-02-10,monday,22,clear,false,none,false,false,2,106,beef_burger,1
2025-02-10,monday,23,clear,false,none,false,false,1,42,roast_chicken,1
2025-02-11,tuesday,10,storm,false,none,false,false,1,54,beef_burger,1
2025-02-11,tuesday,11,storm,false,none,false,false,2,78,beef_burger,1
2025-02-11,tuesday,12,storm,false,none,false,false,5,275,caesar_salad,1
2025-02-11,tuesday,13,storm,false,none,false,false,5,225,roast_chicken,1
2025-02-11,tuesday,14,storm,false,none,false,false,3,117,veggie_pasta,1
2025-02-11,tuesday,15,storm,false,none,false,false,2,96,veggie_pasta,1
2025-02-11,tuesday,16,storm,false,none,false,false,2,92,roast_chicken,1
2025-02-11,tuesday,17,storm,false,none,false,false,4,224,veggie_pasta,1
2025-02-11,tuesday,18,storm,false,none,false,false,6,336,beef_burger,1
2025-02-11,tuesday,19,storm,false,none,false,false,6,318,caesar_salad,1
2025-02-11,tuesday,20,storm,false,none,false,false,6,246,caesar_salad,1
2025-02-11,tuesday,21,storm,false,none,false,false,4,192,beef_burger,1
2025-02-11,tuesday,22,storm,false,none,false,false,1,53,veggie_pasta,1
2025-02-11,tuesday,23,storm,false,none,false,false,0,0,beef_burger,1
2025-02-12,wednesday,10,hot,false,none,false,false,2,86,veggie_pasta,1
2025-02-12,wednesday,11,hot,false,none,false,false,4,220,veggie_pasta,1
2025-02-12,wednesday,12,hot,false,none,false,false,9,405,caesar_salad,2
2025-02-12,wednesday,13,hot,false,none,false,false,9,459,roast_chicken,2
2025-02-12,wednesday,14,hot,false,none,false,false,5,260,caesar_salad,1
2025-02-12,wednesday,15,hot,false,none,false,false,3,132,salmon_bowl,1
2025-02-12,wednesday,16,hot,false,none,false,false,3,168,salmon_bowl,1
2025-02-12,wednesday,17,hot,false,none,false,false,7,336,roast_chicken,2
2025-02-12,wednesday,18,hot,false,none,false,false,9,477,veggie_pasta,2
2025-02-12,wednesday,19,hot,false,none,false,false,13,741,veggie_pasta,2
2025-02-12,wednesday,20,hot,false,none,false,false,9,468,beef_burger,2
2025-02-12,wednesday,21,hot,false,none,false,false,7,329,salmon_bowl,1
2025-02-12,wednesday,22,hot,false,none,false,false,3,144,veggie_pasta,1
2025-02-12,wednesday,23,hot,false,none,false,false,1,42,roast_chicken,1
2025-02-13,thursday,10,clear,false,none,false,false,2,116,veggie_pasta,1
2025-02-13,thursday,11,clear,false,none,false,false,4,188,roast_chicken,1
2025-02-13,thursday,12,clear,false,none,false,false,9,351,beef_burger,2
2025-02-13,thursday,13,clear,false,none,false,false,11,484,veggie_pasta,2
2025-02-13,thursday,14,clear,false,none,false,false,6,318,veggie_pasta,1
2025-02-13,thursday,15,clear,false,none,false,false,3,156,salmon_bowl,1
2025-02-13,thursday,16,clear,false,none,false,false,3,135,roast_chicken,1
2025-02-13,thursday,17,clear,false,none,false,false,7,301,veggie_pasta,2
2025-02-13,thursday,18,clear,false,none,false,false,12,636,salmon_bowl,2
2025-02-13,thursday,19,clear,false,none,false,false,13,715,roast_chicken,4
2025-02-13,thursday,20,clear,false,none,false,false,11,429,salmon_bowl,2
2025-02-13,thursday,21,clear,false,none,false,false,7,357,roast_chicken,2
2025-02-13,thursday,22,clear,false,none,false,false,3,141,salmon_bowl,1
2025-02-13,thursday,23,clear,false,none,false,false,1,40,beef_burger,1
2025-02-14,friday,10,cold,true,concert,true,false,4,196,veggie_pasta,1
2025-02-14,friday,11,cold,true,concert,true,false,7,399,beef_burger,1
2025-02-14,friday,12,cold,true,concert,true,false,14,546,roast_chicken,4
2025-02-14,friday,13,cold,true,concert,true,false,14,602,veggie_pasta,3
